Customer_ID,Age,Gender,Annual_Income,Occupation,City,Membership_Level,Spending_Score,Purchase_Frequency,Average_Order_Value,Days_Since_Last_Purchase,Preferred_Category,Online_Visits,Discount_Usage,Returns_Count,Tenure_Years,Total_Spending,Payment_Method,Satisfaction_Score
3845,21,Female,101839,Other,Phoenix,Bronze,2,39,424.6,11,Toys,53,3,6,4,14714.75,Debit Card,3
3846,47,Female,116131,Teacher,Phoenix,Bronze,81,18,494.18,271,Beauty,8,22,0,11,7740.83,Debit Card,3
3847,50,Female,82594,Engineer,Phoenix,Gold,1,23,352.38,61,Beauty,22,2,7,4,7023.99,Cash,4
3848,53,Male,26519,Retired,Seattle,Bronze,32,22,196.17,16,Books,26,12,10,8,3897.61,Credit Card,5
3849,35,Male,16832,Teacher,Los Angeles,Bronze,83,4,211.79,270,Toys,77,18,11,10,856.72,Debit Card,6
3850,54,Female,128922,Other,Los Angeles,Bronze,64,48,182.32,25,Grocery,63,7,5,5,9475.6,Debit Card,5
3851,36,Male,120474,Freelancer,Seattle,Silver,78,11,305.77,44,Sports,46,20,15,12,3202.44,Cash,9
3852,64,Female,84715,Other,Miami,Silver,31,18,372.31,144,Fashion,81,27,10,8,6557.44,Net Banking,7
3853,45,Female,86835,Student,Boston,Silver,58,48,411.54,64,Home,44,20,13,7,22064.29,Cash,7
3854,57,Female,88366,Student,Boston,Bronze,82,7,214.13,349,Books,62,23,0,15,1514.03,Debit Card,7
3855,37,Male,52570,Teacher,Los Angeles,Bronze,78,21,361.19,285,Beauty,36,21,14,2,7857.38,Credit Card,7
3856,66,Male,53311,Business,Houston,Gold,14,35,458.95,67,Books,41,20,13,1,16178.74,Cash,2
3857,50,Female,105245,Retired,Seattle,Gold,88,37,461.2,361,Books,79,0,6,5,19041.98,Debit Card,8
3858,29,Male,118187,Other,Los Angeles,Bronze,69,50,354.97,299,Sports,82,20,9,13,15501.41,Credit Card,10
3859,68,Male,38434,Freelancer,Houston,Silver,16,30,322.08,95,Sports,27,7,2,12,11522.42,Cash,1
3860,32,Female,101879,Student,Boston,Bronze,69,17,270.45,59,Sports,70,29,6,1,5295.44,UPI,6
3861,58,Male,30739,Retired,New York,Bronze,54,33,99.77,256,Sports,98,8,14,2,3161.06,Credit Card,3
3862,56,Male,81202,Retired,Los Angeles,Gold,13,16,70.58,18,Electronics,41,5,10,2,1090.93,Debit Card,6
3863,19,Female,113580,Student,San Francisco,Silver,80,15,248.0,32,Electronics,5,10,7,12,4239.3,Credit Card,6
3864,46,Female,94599,Doctor,New York,Bronze,79,13,88.13,90,Home,57,28,9,0,1120.74,Credit Card,8
3865,58,Male,131770,Other,New York,Bronze,31,39,292.73,237,Grocery,76,30,13,4,11453.75,Debit Card,4
3866,27,Female,54470,Retired,Los Angeles,Platinum,69,3,326.39,23,Fashion,29,28,14,7,1075.51,UPI,3
3867,19,Male,89965,Student,Houston,Gold,21,24,267.55,226,Toys,12,9,2,8,6133.5,Credit Card,2
3868,68,Female,140332,Doctor,San Francisco,Gold,30,23,27.85,338,Grocery,25,2,4,6,628.77,Debit Card,6
3869,28,Female,144681,Student,Houston,Silver,23,45,38.29,264,Toys,34,7,9,4,1404.02,Credit Card,3
3870,30,Female,129300,Student,Phoenix,Silver,38,48,65.54,5,Books,75,28,15,7,2684.33,Net Banking,4
3871,27,Female,52997,Retired,Houston,Bronze,29,1,85.29,57,Electronics,87,4,1,8,83.88,UPI,9
3872,31,Male,112805,Business,Houston,Bronze,77,32,495.04,99,Toys,24,1,13,15,12962.38,Net Banking,7
3873,35,Female,137202,Business,Miami,Silver,32,33,178.8,121,Grocery,82,15,1,15,5444.92,Credit Card,1
3874,68,Female,17526,Freelancer,Dallas,Silver,62,48,153.07,356,Grocery,63,0,0,11,7162.92,UPI,4
3875,26,Female,88339,Other,Chicago,Bronze,91,30,35.61,156,Sports,63,26,15,8,898.06,Debit Card,8
3876,56,Male,21574,Student,Dallas,Gold,98,2,321.31,200,Beauty,10,23,2,8,530.89,Net Banking,10
3877,45,Male,23733,Other,San Francisco,Bronze,45,18,329.57,224,Electronics,5,1,3,10,4784.44,UPI,4
3878,20,Female,65290,Freelancer,San Francisco,Bronze,49,30,95.97,266,Electronics,95,26,2,1,2862.2,UPI,1
3879,37,Female,87793,Freelancer,Seattle,Bronze,33,18,460.43,150,Grocery,89,2,10,12,7116.96,Credit Card,10
3880,23,Female,51051,Freelancer,Houston,Silver,4,5,402.24,256,Beauty,53,8,7,2,2162.92,Net Banking,2
3881,44,Female,30909,Freelancer,New York,Bronze,18,5,122.86,80,Grocery,81,16,0,1,612.57,Debit Card,5
3882,70,Female,92338,Teacher,Dallas,Bronze,70,8,248.07,99,Fashion,28,23,4,10,1602.68,Cash,6
3883,19,Female,88432,Retired,Seattle,Silver,64,9,234.61,104,Electronics,65,11,6,13,1739.05,Credit Card,1
3884,46,Male,43133,Retired,Phoenix,Silver,28,32,180.78,251,Toys,45,1,12,10,6751.7,UPI,5
3885,55,Female,94062,Teacher,Chicago,Silver,58,14,410.64,132,Sports,66,23,8,4,4885.09,Net Banking,8
3886,20,Female,126546,Student,Houston,Bronze,91,13,63.54,98,Sports,49,29,0,13,911.04,Cash,8
3887,33,Female,66458,Teacher,Seattle,Silver,90,18,213.5,177,Sports,40,1,8,11,3452.97,UPI,2
3888,47,Female,70415,Student,Dallas,Silver,56,4,219.74,264,Home,66,22,10,2,816.23,Net Banking,9
3889,57,Female,69160,Business,Phoenix,Bronze,20,50,239.68,131,Home,91,18,8,12,9706.04,Net Banking,2
3890,19,Female,69399,Retired,Miami,Gold,77,22,432.06,198,Electronics,8,19,3,8,9718.8,Cash,4
3891,34,Male,40298,Engineer,Boston,Silver,92,20,116.9,192,Electronics,27,27,15,1,2307.18,UPI,10
3892,58,Male,104407,Doctor,Chicago,Bronze,34,15,60.43,207,Sports,17,30,14,14,995.27,Cash,4
3893,29,Male,77513,Retired,San Francisco,Platinum,87,7,312.73,56,Toys,68,26,9,4,2544.35,Debit Card,4
3894,52,Male,66097,Teacher,Miami,Gold,10,13,95.18,261,Toys,44,16,4,11,1260.95,Credit Card,7
3895,60,Male,50198,Teacher,Houston,Platinum,94,34,46.72,229,Books,31,27,15,14,1875.85,Credit Card,8
3896,18,Male,64997,Business,Boston,Silver,22,41,219.06,141,Electronics,5,25,5,4,7717.4,Debit Card,8
3897,62,Female,146639,Teacher,Boston,Bronze,5,30,117.63,62,Toys,60,16,15,4,3309.61,UPI,4
3898,32,Female,17179,Student,Chicago,Bronze,44,5,187.0,117,Toys,89,12,3,15,1058.36,Cash,4
3899,43,Female,17019,Student,New York,Silver,9,1,137.26,320,Sports,92,11,5,0,140.19,Credit Card,6
3900,54,Female,96455,Engineer,Miami,Platinum,43,31,55.39,307,Fashion,19,10,4,9,1749.35,Debit Card,9
3901,38,Female,141883,Engineer,New York,Silver,4,20,284.57,320,Fashion,42,25,14,6,5601.22,Net Banking,5
3902,66,Female,84445,Retired,Los Angeles,Gold,42,19,23.24,244,Fashion,23,30,2,13,356.54,Credit Card,2
3903,48,Male,88551,Engineer,Miami,Bronze,65,29,483.52,355,Grocery,100,27,2,1,11668.28,Credit Card,9
3904,42,Female,18420,Student,Phoenix,Silver,98,45,177.25,135,Grocery,77,10,8,11,6666.6,Debit Card,9
3905,40,Male,74875,Other,Houston,Platinum,41,38,350.63,95,Beauty,17,23,4,13,11668.88,Cash,1
3906,41,Male,31740,Freelancer,Miami,Gold,64,10,407.08,224,Toys,94,7,15,13,3410.15,Credit Card,9
3907,55,Female,80263,Freelancer,Miami,Platinum,55,29,146.76,7,Beauty,58,17,10,1,3586.32,Cash,7
3908,45,Female,120789,Engineer,Los Angeles,Gold,90,31,376.88,13,Beauty,87,3,2,8,12323.01,Debit Card,1
3909,38,Female,34465,Engineer,Chicago,Silver,18,11,417.89,23,Fashion,49,17,7,11,3895.04,Net Banking,2
3910,60,Female,19131,Student,Chicago,Silver,16,23,128.25,191,Toys,3,28,7,0,2908.49,Credit Card,2
3911,35,Female,25652,Business,Phoenix,Platinum,87,30,496.32,240,Fashion,77,14,13,8,12287.67,Cash,8
3912,53,Female,62671,Retired,Chicago,Silver,46,25,20.14,348,Fashion,96,23,13,5,457.06,Cash,1
3913,52,Female,104342,Teacher,Boston,Bronze,36,16,116.33,24,Toys,45,6,12,4,2177.21,UPI,3
3914,62,Male,34171,Retired,Dallas,Silver,90,23,392.21,128,Electronics,35,22,2,4,7328.55,Cash,1
3915,26,Female,73541,Doctor,Los Angeles,Silver,66,33,105.12,86,Electronics,2,25,15,4,3992.03,Cash,5
3916,70,Female,24470,Freelancer,Dallas,Bronze,44,37,352.15,232,Fashion,47,14,6,5,14382.59,Debit Card,4
3917,55,Male,59308,Other,Dallas,Gold,5,28,429.21,288,Sports,3,30,8,6,14041.29,Cash,3
3918,47,Female,117840,Freelancer,Los Angeles,Bronze,29,27,480.01,55,Beauty,29,18,2,10,14447.44,UPI,8
3919,61,Female,64477,Student,Dallas,Silver,4,6,242.38,189,Grocery,74,27,7,8,1644.02,Net Banking,7
3920,51,Male,123261,Retired,Dallas,Gold,99,38,485.84,27,Beauty,20,26,11,1,15565.05,UPI,4
3921,49,Female,117466,Other,Dallas,Silver,86,37,211.69,28,Sports,34,20,11,3,8883.8,Net Banking,1
3922,20,Female,48071,Student,Phoenix,Gold,49,6,116.88,278,Toys,79,29,0,10,694.86,Credit Card,7
3923,20,Female,85560,Doctor,San Francisco,Bronze,72,25,261.82,171,Toys,40,16,11,4,6156.9,Net Banking,3
3924,45,Female,91762,Other,Phoenix,Platinum,85,13,328.41,37,Home,65,9,13,5,3678.21,Net Banking,5
3925,61,Female,17369,Retired,New York,Bronze,8,33,234.4,298,Electronics,90,10,15,6,6190.23,UPI,8
3926,32,Female,124963,Other,Miami,Bronze,52,33,287.82,265,Books,63,13,2,2,10039.94,Debit Card,9
3927,58,Male,15528,Doctor,Chicago,Gold,69,25,214.04,26,Fashion,56,3,11,13,5834.78,Debit Card,10
3928,40,Female,123806,Engineer,Los Angeles,Gold,21,14,267.13,135,Electronics,32,3,3,2,3572.41,Net Banking,10
3929,57,Female,117979,Retired,Boston,Bronze,27,40,476.77,235,Toys,66,0,2,8,16509.55,UPI,7
3930,28,Male,34748,Doctor,Dallas,Platinum,38,41,254.92,244,Electronics,96,11,12,8,8965.76,Debit Card,6
3931,65,Male,50109,Teacher,Seattle,Silver,5,42,134.06,84,Toys,41,6,8,13,4883.32,Debit Card,5
3932,49,Female,28919,Teacher,Los Angeles,Platinum,85,38,381.79,12,Sports,29,4,12,1,11932.6,UPI,5
3933,53,Male,62498,Freelancer,Houston,Silver,61,9,175.42,57,Electronics,84,0,12,3,1490.15,Net Banking,4
3934,50,Female,70808,Teacher,Los Angeles,Silver,8,18,409.94,258,Electronics,87,20,15,3,7721.78,Credit Card,7
3935,41,Female,85441,Retired,Miami,Silver,86,15,37.85,99,Books,51,23,11,4,555.74,UPI,1
3936,56,Male,128843,Teacher,Boston,Bronze,18,4,172.77,103,Beauty,12,25,9,1,587.55,UPI,3
3937,51,Female,89420,Teacher,Los Angeles,Silver,4,34,56.24,260,Beauty,44,7,4,15,2153.97,UPI,6
3938,45,Female,122447,Other,Boston,Silver,4,38,51.81,277,Home,10,28,14,11,1801.08,Net Banking,10
3939,54,Male,81896,Engineer,Los Angeles,Bronze,37,17,332.61,65,Toys,83,17,2,14,5886.61,Net Banking,1
3940,24,Male,118431,Freelancer,Phoenix,Bronze,15,7,198.81,88,Sports,74,12,2,10,1250.1,UPI,7
3941,21,Male,62020,Student,Phoenix,Bronze,38,32,437.02,295,Books,83,16,10,15,14516.0,Debit Card,2
3942,54,Male,37161,Freelancer,San Francisco,Gold,27,23,263.04,87,Fashion,90,1,1,10,5153.7,Credit Card,7
3943,18,Female,42738,Freelancer,New York,Silver,85,20,154.72,4,Books,88,5,9,3,3286.87,Cash,4
3944,18,Male,149997,Freelancer,Los Angeles,Gold,48,47,363.24,143,Beauty,9,28,5,10,17571.91,UPI,9
3945,64,Male,72153,Doctor,Dallas,Platinum,46,2,315.77,116,Books,29,20,8,13,636.41,UPI,5
3946,37,Male,76009,Student,Los Angeles,Silver,46,21,401.8,270,Toys,29,3,15,2,7482.94,Net Banking,1
3947,36,Male,102938,Doctor,Houston,Platinum,48,12,325.36,204,Home,92,7,6,13,3949.86,Net Banking,4
3948,46,Male,114546,Engineer,Boston,Bronze,59,42,91.84,74,Electronics,61,14,14,12,4469.98,Cash,4
3949,27,Female,71271,Engineer,Dallas,Bronze,4,49,338.45,79,Home,64,4,1,10,14098.2,Net Banking,4
3950,35,Male,24797,Business,San Francisco,Silver,75,27,201.86,17,Home,3,19,8,5,5894.36,Net Banking,3
3951,45,Female,101130,Business,Boston,Silver,19,50,236.94,216,Grocery,87,28,13,3,10016.46,Debit Card,3
3952,52,Male,86942,Other,Phoenix,Gold,57,48,461.57,101,Beauty,4,10,2,0,20721.06,Credit Card,10
3953,60,Male,133065,Engineer,Seattle,Silver,19,10,186.38,131,Home,55,7,6,2,2000.85,Debit Card,5
3954,64,Male,28965,Engineer,Dallas,Bronze,91,8,309.86,308,Home,14,27,9,7,2538.6,UPI,5
3955,48,Male,28733,Doctor,Phoenix,Gold,42,21,188.11,57,Grocery,77,16,6,11,4231.99,Debit Card,2
3956,44,Male,142182,Other,Houston,Silver,92,22,56.42,111,Fashion,28,8,15,2,1471.3,Cash,10
3957,28,Male,98360,Engineer,Dallas,Bronze,5,13,232.23,84,Toys,63,17,3,6,3586.09,Debit Card,10
3958,66,Male,123378,Retired,Dallas,Silver,48,48,302.56,330,Toys,39,29,13,1,16932.92,Net Banking,9
3959,66,Male,43287,Student,Dallas,Platinum,25,40,209.68,313,Electronics,64,13,3,13,8369.86,Cash,3
3960,55,Female,97104,Doctor,New York,Gold,67,12,201.43,115,Beauty,60,23,11,4,2263.47,Cash,4
3961,22,Male,101916,Engineer,Dallas,Silver,26,17,411.99,314,Books,20,8,1,6,6386.35,UPI,2
3962,25,Female,18188,Doctor,New York,Bronze,74,48,24.55,161,Fashion,28,9,1,0,1214.08,UPI,8
3963,51,Male,106205,Doctor,Phoenix,Bronze,88,9,154.84,285,Books,96,23,1,13,1367.68,Net Banking,7
3964,65,Female,112349,Teacher,San Francisco,Silver,62,49,407.76,323,Books,14,24,11,10,23932.53,Credit Card,3
3965,69,Male,25204,Other,New York,Gold,93,40,461.06,205,Sports,77,19,10,11,18704.84,Cash,5
3966,29,Male,57120,Business,New York,Bronze,7,12,212.03,330,Fashion,75,26,4,0,2370.31,Net Banking,1
3967,55,Male,117903,Other,Dallas,Bronze,44,9,445.51,67,Sports,58,1,2,10,4227.64,UPI,6
3968,18,Female,52081,Doctor,San Francisco,Platinum,87,30,107.48,247,Sports,39,2,9,7,2635.91,UPI,10
3969,48,Female,49986,Other,Dallas,Gold,27,6,118.5,56,Beauty,58,28,6,1,600.31,Credit Card,6
3970,21,Female,94322,Freelancer,Phoenix,Silver,42,25,424.63,164,Grocery,15,23,12,11,11310.71,Cash,5
3971,66,Female,109819,Retired,Dallas,Bronze,73,28,452.6,165,Sports,73,4,6,12,10763.47,Cash,9
3972,62,Male,145015,Retired,Chicago,Bronze,56,10,119.17,296,Electronics,3,26,5,10,1313.45,Net Banking,4
3973,67,Male,65304,Doctor,Miami,Bronze,3,41,39.07,3,Beauty,5,3,12,3,1321.16,Credit Card,2
3974,22,Male,80592,Freelancer,Phoenix,Silver,13,28,54.26,294,Home,92,2,7,14,1576.34,Debit Card,7
3975,47,Female,73548,Retired,Los Angeles,Bronze,70,29,138.08,364,Home,42,26,10,15,4290.2,Net Banking,5
3976,41,Male,113447,Teacher,Boston,Gold,59,36,383.11,105,Sports,15,18,3,2,15334.42,Cash,7
3977,20,Female,54986,Engineer,Boston,Platinum,38,11,259.9,107,Beauty,3,9,15,4,3299.97,Net Banking,7
3978,28,Female,89095,Doctor,San Francisco,Bronze,85,21,233.24,169,Electronics,35,30,8,1,4530.17,Net Banking,7
3979,62,Female,106594,Teacher,Chicago,Silver,83,38,296.23,266,Beauty,7,25,11,5,12243.57,Net Banking,3
3980,21,Female,103281,Other,New York,Gold,89,26,446.21,266,Books,94,6,11,7,9655.8,Net Banking,5
3981,43,Female,81151,Student,Chicago,Platinum,68,18,54.31,53,Beauty,24,26,14,4,1106.54,Cash,1
3982,44,Male,88598,Other,Miami,Gold,86,4,350.41,165,Books,31,29,12,6,1620.42,Credit Card,6
3983,63,Female,43214,Teacher,Phoenix,Bronze,69,44,464.13,253,Home,78,11,9,4,22452.93,Credit Card,4
3984,60,Female,53745,Business,San Francisco,Bronze,1,41,114.54,275,Sports,80,7,9,12,4285.38,UPI,2
3985,44,Male,105810,Business,Chicago,Gold,50,15,420.51,153,Fashion,4,28,4,15,5203.42,UPI,3
3986,59,Female,15944,Engineer,Houston,Silver,81,23,352.03,127,Toys,3,4,3,5,7842.8,Debit Card,3
3987,68,Female,108993,Other,New York,Bronze,73,41,17.09,75,Beauty,99,23,2,8,636.4,Credit Card,1
3988,67,Male,24114,Freelancer,Chicago,Silver,9,6,123.49,220,Toys,9,12,15,11,749.89,Net Banking,7
3989,23,Male,54846,Engineer,San Francisco,Gold,53,43,306.86,269,Sports,68,8,13,10,12634.78,UPI,10
3990,32,Male,47596,Retired,Houston,Bronze,88,7,256.18,122,Home,83,3,14,13,1532.15,Net Banking,3
3991,70,Female,119087,Freelancer,Los Angeles,Gold,10,46,268.69,24,Toys,88,1,8,9,14024.27,Debit Card,7
3992,47,Male,21907,Freelancer,Phoenix,Bronze,84,48,123.65,105,Electronics,60,4,15,10,6800.95,Credit Card,10
3993,59,Male,40009,Freelancer,Phoenix,Gold,81,15,340.75,105,Books,11,1,11,0,5751.48,Cash,10
3994,54,Male,99846,Freelancer,Los Angeles,Silver,77,9,140.55,102,Electronics,79,25,14,9,1118.4,Debit Card,9
3995,54,Female,65241,Business,Dallas,Bronze,29,30,200.82,265,Toys,36,17,3,8,5852.28,Cash,6
3996,59,Male,33996,Other,Boston,Gold,36,44,190.77,13,Fashion,95,5,8,15,7290.81,Credit Card,8
3997,54,Female,43767,Retired,Houston,Gold,87,43,339.29,132,Electronics,72,25,10,2,15553.57,Cash,1
3998,52,Female,31347,Business,New York,Platinum,27,28,54.22,21,Sports,2,10,0,9,1703.36,Credit Card,8
3999,40,Male,117063,Doctor,Chicago,Bronze,18,30,110.72,74,Fashion,50,9,4,14,3429.93,Net Banking,8
4000,23,Female,39102,Retired,Miami,Silver,18,8,108.24,284,Books,3,0,0,13,881.89,Debit Card,3
4001,21,Female,19263,Business,Boston,Silver,9,35,63.13,243,Home,67,1,8,2,2399.55,Net Banking,6
4002,35,Male,123585,Engineer,San Francisco,Silver,67,35,111.72,255,Sports,85,20,11,3,3305.77,Credit Card,6
4003,26,Female,82438,Business,Dallas,Gold,7,26,307.46,145,Home,62,9,6,7,7187.07,Credit Card,7
4004,66,Male,111359,Retired,New York,Bronze,58,30,368.76,211,Toys,76,4,11,0,10238.31,Net Banking,3
4005,46,Female,145251,Retired,Miami,Bronze,79,35,333.55,248,Home,14,25,9,3,11826.04,Net Banking,10
4006,30,Female,42690,Engineer,Miami,Silver,30,38,242.84,34,Fashion,23,11,8,14,10985.02,Net Banking,1
4007,64,Male,17994,Student,New York,Bronze,73,11,35.69,326,Fashion,77,18,4,6,449.6,Debit Card,9
4008,69,Male,118533,Other,Dallas,Platinum,61,20,479.91,252,Sports,16,20,9,11,8627.04,Debit Card,6
4009,34,Female,82546,Retired,San Francisco,Silver,91,46,92.36,349,Fashion,81,24,13,2,3794.79,Credit Card,5
4010,62,Female,93572,Business,Los Angeles,Silver,100,31,337.53,259,Sports,18,1,8,6,10194.09,UPI,2
4011,49,Male,41467,Engineer,Boston,Gold,82,34,457.32,306,Electronics,13,28,3,10,18500.98,Net Banking,4
4012,65,Female,146120,Freelancer,Seattle,Silver,95,12,351.91,349,Books,56,5,15,4,3635.86,Cash,5
4013,39,Female,62606,Other,Seattle,Silver,17,48,116.84,285,Electronics,90,14,12,12,6633.39,Cash,10
4014,21,Female,113112,Retired,Dallas,Bronze,53,28,164.74,349,Books,45,7,2,9,4041.52,Cash,4
4015,22,Female,88414,Other,Miami,Bronze,6,3,24.8,180,Toys,40,15,1,10,85.9,Net Banking,10
4016,54,Male,108145,Other,Chicago,Bronze,39,48,310.25,209,Beauty,31,18,3,8,16859.45,UPI,4
4017,58,Male,63115,Teacher,Los Angeles,Silver,25,42,310.37,109,Grocery,81,29,2,7,15029.04,UPI,6
4018,66,Male,104606,Other,Los Angeles,Silver,42,5,365.5,329,Grocery,32,17,8,10,2113.88,Debit Card,4
4019,30,Male,55647,Freelancer,Dallas,Bronze,42,13,15.39,141,Electronics,1,26,12,2,177.51,UPI,9
4020,51,Male,69607,Doctor,San Francisco,Silver,59,12,410.74,163,Beauty,35,16,11,13,5478.35,Cash,2
4021,62,Male,36996,Other,Dallas,Bronze,38,1,371.97,86,Toys,36,28,11,11,399.06,Cash,5
4022,39,Female,98697,Retired,Chicago,Platinum,31,43,79.03,139,Grocery,83,0,12,3,3913.36,Net Banking,3
4023,70,Male,61022,Engineer,Phoenix,Bronze,29,19,180.34,331,Sports,92,10,11,6,3413.18,Debit Card,8
4024,40,Female,55148,Freelancer,Seattle,Gold,9,29,322.88,161,Sports,66,3,7,12,9039.37,Credit Card,3
4025,68,Female,82764,Business,Dallas,Silver,1,47,252.94,25,Fashion,29,27,11,13,12963.93,Debit Card,8
4026,20,Female,106901,Business,Los Angeles,Silver,80,50,66.4,133,Toys,43,5,0,1,3014.35,Credit Card,8
4027,59,Male,105724,Retired,San Francisco,Bronze,87,48,52.8,356,Grocery,29,6,1,9,2858.86,Debit Card,2
4028,51,Female,139766,Student,Seattle,Platinum,72,39,392.91,114,Home,43,28,2,10,14011.67,UPI,10
4029,49,Male,23888,Teacher,Houston,Bronze,47,42,86.42,180,Toys,19,7,5,5,2966.45,Debit Card,7
4030,62,Female,113941,Retired,New York,Silver,76,25,94.33,361,Sports,64,23,4,8,2406.81,Net Banking,6
4031,68,Female,32333,Engineer,Los Angeles,Platinum,10,16,417.15,358,Grocery,92,9,10,11,7571.37,Credit Card,1
4032,66,Male,51355,Freelancer,Houston,Gold,16,17,309.95,146,Fashion,98,29,4,8,5670.59,UPI,2
4033,38,Female,144686,Teacher,San Francisco,Silver,47,28,306.31,359,Electronics,31,16,5,5,10255.28,UPI,4
4034,63,Female,118170,Student,Los Angeles,Platinum,43,39,244.88,214,Beauty,19,11,12,11,8177.86,Debit Card,2
4035,61,Female,90675,Retired,Dallas,Gold,24,43,288.81,76,Home,96,7,11,5,11646.71,UPI,5
4036,38,Female,82664,Doctor,Los Angeles,Bronze,8,49,304.87,94,Fashion,29,11,15,5,14221.24,Cash,3
4037,61,Male,101153,Teacher,San Francisco,Silver,75,5,484.23,217,Fashion,73,25,13,10,1993.24,Cash,6
4038,28,Female,108616,Student,Los Angeles,Bronze,26,1,119.26,362,Fashion,7,16,7,15,97.46,Cash,9
4039,56,Female,50285,Retired,Chicago,Bronze,7,3,115.14,51,Beauty,58,2,13,9,280.4,Debit Card,10
4040,21,Male,61996,Other,Miami,Gold,79,48,38.04,273,Sports,76,13,0,5,1759.37,Credit Card,7
4041,68,Female,61947,Retired,Houston,Silver,15,24,332.52,174,Grocery,60,11,4,2,9081.02,Debit Card,5
4042,18,Female,66030,Engineer,Phoenix,Bronze,48,29,279.03,312,Electronics,51,4,5,3,8770.43,Net Banking,1
4043,45,Female,57443,Retired,Miami,Gold,3,15,64.51,32,Books,95,12,10,5,947.04,UPI,1
4044,41,Female,143344,Doctor,San Francisco,Bronze,16,4,188.62,359,Electronics,82,10,9,9,683.26,Cash,1
4045,52,Male,80464,Retired,Seattle,Platinum,79,44,97.54,131,Home,92,15,10,0,3460.14,Debit Card,3
4046,30,Female,143019,Business,Chicago,Platinum,89,1,172.43,274,Beauty,50,25,5,0,150.04,Debit Card,7
4047,64,Male,135454,Student,Houston,Platinum,97,49,476.12,6,Electronics,21,9,8,12,22277.13,UPI,9
4048,51,Female,139444,Other,San Francisco,Gold,14,15,344.83,226,Home,9,29,15,6,4904.43,Debit Card,6
4049,28,Female,127175,Business,Houston,Bronze,88,24,13.71,254,Toys,34,27,9,0,297.37,Cash,7
4050,53,Female,57460,Retired,Los Angeles,Silver,75,31,133.73,281,Home,34,23,6,4,4970.0,UPI,3
4051,68,Male,15015,Doctor,Boston,Bronze,3,20,15.08,235,Toys,47,7,3,9,295.25,Credit Card,8
4052,34,Female,64757,Student,Dallas,Bronze,73,10,360.29,342,Beauty,24,5,6,10,3268.31,Cash,10
4053,52,Female,96541,Student,Miami,Silver,70,11,240.02,353,Beauty,80,19,6,7,2542.07,Net Banking,6
4054,35,Male,36292,Retired,Los Angeles,Bronze,31,18,497.07,183,Grocery,28,19,10,5,8157.8,Net Banking,3
4055,57,Male,137694,Doctor,New York,Platinum,80,34,369.46,198,Grocery,46,23,10,13,11818.46,UPI,2
4056,39,Male,62046,Engineer,Seattle,Platinum,75,28,263.78,202,Beauty,51,26,5,14,6280.55,Cash,9
4057,41,Male,29817,Other,New York,Bronze,17,38,404.31,135,Grocery,99,2,15,2,12296.23,Cash,7
4058,36,Female,24759,Student,New York,Silver,49,16,355.35,287,Sports,6,23,15,13,5666.55,Cash,10
4059,54,Female,21412,Other,Chicago,Silver,3,24,129.45,289,Fashion,63,19,7,1,3093.31,Net Banking,10
4060,56,Female,35504,Doctor,Phoenix,Gold,83,39,269.83,145,Electronics,53,9,7,13,9079.4,UPI,9
4061,38,Female,123500,Teacher,Miami,Silver,88,12,282.44,206,Electronics,64,24,12,14,3840.3,Net Banking,4
4062,25,Male,23507,Business,Boston,Bronze,55,50,231.1,54,Books,52,27,12,13,10130.53,Debit Card,4
4063,45,Female,36050,Student,Los Angeles,Silver,72,42,97.8,298,Electronics,60,17,9,1,4551.53,Credit Card,6
4064,22,Female,115153,Teacher,New York,Silver,100,7,119.45,249,Electronics,41,9,11,3,732.56,Net Banking,2
4065,34,Female,28587,Student,New York,Platinum,40,36,147.71,274,Sports,11,12,12,8,4852.3,UPI,10
4066,54,Female,72732,Engineer,Seattle,Bronze,66,17,15.03,204,Sports,4,13,15,8,231.99,Net Banking,1
4067,53,Male,66921,Retired,Boston,Bronze,87,49,459.3,312,Fashion,14,0,5,0,20071.38,Debit Card,10
4068,36,Female,132734,Doctor,Boston,Gold,40,4,346.19,191,Beauty,13,19,10,4,1635.44,Debit Card,3
4069,44,Female,145104,Student,Boston,Gold,30,37,347.91,335,Grocery,15,14,1,8,11654.72,Debit Card,5
4070,70,Female,46440,Doctor,Los Angeles,Gold,25,33,290.44,1,Fashion,8,24,4,13,9526.88,Debit Card,2
4071,51,Male,50183,Freelancer,Miami,Silver,7,19,347.76,184,Books,88,11,12,13,7229.0,Credit Card,9
4072,28,Male,111172,Student,Miami,Silver,92,26,491.11,161,Electronics,11,15,0,3,11845.08,Cash,1
4073,62,Female,148461,Engineer,Los Angeles,Silver,50,11,198.73,48,Grocery,99,6,9,10,1759.06,Debit Card,3
